MCES	Nonconformity	Ion Type
11.336	-0.261138916015625	[M+Na]+
10.38	-4.534857177734381	[M+Na]+
18.9	10.46966705322265	[M-H]-
18.4	-5.015177917480472	[M+H]+
18.4	12.368327331542972	[M-H]-
10.49	-5.060220336914057	[M+Na]+
10.49	-0.21979064941405113	[M+H]+
10.44	-1.078704833984375	[M+H]+
10.5	-7.734020996093761	[M-H]-
10.52	1.2328430175781193	[M+Na]+
10.5	-4.098358154296875	[M-H]-
10.5	-4.346624755859381	[M-H]-
9.83	4.426422119140625	[M+Na]+
12.445	1.6050811767578068	[M+H]+
12.445	-5.213830566406244	[M+Na]+
9.63	-1.9898925781249943	[M+Na]+
10.97	-12.220623779296886	[M+H]+
10.97	-12.06945190429687	[M+Na]+
10.97	-38.13910522460938	[M-H]-
12.76	-19.124642944335932	[M+Na]+
10.0	7.110205078125006	[M+Na]+
7.61	-0.18813171386719318	[M+Na]+
7.61	-1.4760223388671818	[M+H]+
8.6	70.29091186523436	[M+H]+
8.6	-1.4474670410156136	[M+Na]+
10.586	8.52569580078125	[M+H]+
10.586	-3.4852355957031307	[M-H]-
9.55	-0.7304138183593807	[M+Na]+
10.45	1.1104217529296818	[M+Na]+
9.055	-2.4327270507812386	[M+H]+
10.36	-9.536035156249994	[M+Na]+
10.36	-3.1926452636718636	[M+H]+
10.86	-13.813513183593756	[M+Na]+
10.86	2.929684448242199	[M-H]-
9.98	2.171670532226557	[M+Na]+
9.98	-0.5541961669921989	[M+H]+
10.195	2.529110717773449	[M+Na]+
10.17	4.305841064453119	[M+Na]+
10.5	-1.7211547851562443	[M-H]-
11.19	-9.509927368164057	[M-H]-
10.88	-3.1140808105468807	[M-H]-
13.77	17.453338623046875	[M-H]-
12.35	1.3407928466796761	[M-H]-
10.5	-10.079959106445301	[M+Na]+
10.5	4.104846191406239	[M+H]+
15.99	3.54351806640625	[M+Na]+
9.55	2.2463928222656193	[M+H]+
9.55	-1.57366943359375	[M-H]-
10.95	-14.793322753906239	[M+Na]+
10.95	-12.75536499023437	[M-H]-
10.94	-21.318252563476562	[M+Na]+
10.94	-7.768151855468744	[M+H]+
10.44	5.463287353515625	[M+Na]+
12.22	3.2889465332031307	[M-H]-
12.02	-10.586395263671875	[M+Na]+
12.02	-6.0207977294921875	[M-H]-
10.95	-2.9679016113281307	[M-H]-
10.14	-2.8294860839843636	[M-H]-
9.945	-2.404815673828125	[M-H]-
10.9	-3.2115112304687443	[M-H]-
10.55	8.898440551757801	[M+H]+
11.19	-3.3061096191406136	[M+Na]+
11.19	4.262969970703125	[M+H]+
11.19	-5.422521972656256	[M-H]-
9.97	-4.0213470458984375	[M+H]+
9.305	7.257672119140636	[M-H]-
8.7	3.8681152343750114	[M+H]+
8.7	-1.8107116699218864	[M+Na]+
10.164	-15.66461181640625	[M+Na]+
10.13	-1.7827301025390625	[M+H]+
10.13	0.8953430175781136	[M+Na]+
10.5	1.2076660156249943	[M+Na]+
10.5	2.5797973632812443	[M+H]+
10.3	13.49401245117187	[M-H]-
9.98	-20.983163452148432	[M+Na]+
9.98	-7.450158691406244	[M+H]+
9.695	-7.198095703125006	[M-H]-
10.0	-6.8885345458984375	[M+H]+
10.0	-5.608731079101574	[M+Na]+
11.02	11.114544677734386	[M-H]-
10.53	-2.239462280273443	[M+Na]+
10.53	-0.3651184082031307	[M-H]-
10.28	2.2939453125	[M+H]+
10.28	0.18909912109376137	[M+Na]+
9.76	-1.3931396484375114	[M-H]-
15.31	-27.481158447265614	[M+H]+
15.31	-27.712548828125023	[M+Na]+
10.49	16.765310668945318	[M-H]-
9.83	-0.13287963867188068	[M-H]-
10.47	0.859527587890625	[M+H]+
10.47	3.6905639648437614	[M+Na]+
10.74	3.997048950195307	[M+H]+
10.74	3.4832763671875	[M-H]-
9.87	-2.608425903320324	[M+Na]+
19.42	6.517315673828136	[M+Na]+
10.69	1.4274780273437386	[M-H]-
10.69	0.681610107421875	[M+H]+
10.28	1.9805114746093864	[M+Na]+
10.28	-1.1566040039062386	[M+H]+
10.28	3.0554687499999886	[M-H]-
10.38	1.9540954589843693	[M+Na]+
10.38	-3.0378845214843864	[M+H]+
14.02	8.233123779296875	[M+Na]+
14.02	0.4335388183593807	[M+H]+
9.89	-2.431466674804682	[M+H]+
11.25	-2.7468811035156193	[M+Na]+
10.51	-5.514184570312494	[M-H]-
9.95	3.5870605468749943	[M+Na]+
9.86	4.253662109375	[M+Na]+
9.86	-0.19528503417967613	[M+H]+
8.47	1.2822143554687386	[M-H]-
9.98	0.9143524169921875	[M+H]+
9.98	8.755627441406261	[M+Na]+
9.97	-1.0695434570312443	[M+Na]+
9.97	1.3700836181640739	[M+H]+
9.97	1.955718994140625	[M-H]-
9.15	4.137548828125006	[M+Na]+
9.88	-4.308340454101568	[M-H]-
11.99	-3.9146087646484347	[M+H]+
9.92	-1.4725372314453011	[M-H]-
10.33	3.539816284179693	[M-H]-
9.97	-3.6157684326171875	[M-H]-
10.01	1.0302246093750114	[M-H]-
19.4	3.155026245117199	[M+Na]+
11.08	-6.387301635742176	[M+Na]+
10.0	4.009783935546864	[M+Na]+
8.5	-0.04731445312501137	[M-H]-
7.707	1.7215118408203125	[M-H]-
10.03	-10.11053466796875	[M+Na]+
13.164	9.533184814453136	[M+Na]+
13.164	-0.0944366455078125	[M-H]-
10.0	-0.14251708984375	[M+Na]+
10.0	-1.5856109619140568	[M+H]+
9.67	3.2520019531249886	[M+Na]+
9.99	5.926211547851551	[M+H]+
11.37	1.2231262207031364	[M+Na]+
11.37	-2.9223510742187386	[M+H]+
11.37	-5.008706665039057	[M-H]-
9.98	0.13933105468748863	[M-H]-
9.98	9.74852905273437	[M+Na]+
11.44	0.8393371582031364	[M+Na]+
11.44	8.934326171875	[M+H]+
10.78	2.993222045898449	[M+Na]+
10.78	-10.179898071289074	[M-H]-
14.336	-1.7193664550781307	[M+Na]+
14.336	-12.704177856445312	[M+H]+
14.336	-6.113677978515625	[M-H]-
27.02	-6.936560058593756	[M+H]+
27.02	-8.986578369140602	[M-H]-
21.98	-1.1990081787109261	[M+H]+
21.98	2.9697998046875114	[M+Na]+
21.98	9.178915405273415	[M-H]-
27.97	-6.0682373046875	[M+H]+
27.97	-7.481951904296864	[M+Na]+
27.97	-7.732958984374989	[M-H]-
10.5	7.658105468749994	[M-H]-
10.5	5.153665161132807	[M-H]-
9.99	2.9764038085937443	[M+H]+
9.85	4.232293701171869	[M+Na]+
9.95	-0.3825622558593693	[M+H]+
9.95	1.3024383544921818	[M-H]-
10.67	0.7447143554687443	[M+Na]+
10.67	1.8934082031250057	[M+H]+
10.67	2.990237426757801	[M-H]-
10.836	-0.607269287109375	[M+Na]+
10.836	-8.895001220703136	[M-H]-
10.0	-0.6888458251953011	[M+H]+
10.0	-5.794891357421875	[M-H]-
10.01	2.607968139648449	[M+H]+
10.01	0.8310302734375057	[M-H]-
10.49	-1.4090820312499943	[M+H]+
10.49	0.5466430664062614	[M+Na]+
9.305	-1.8163330078124886	[M+H]+
9.305	3.397195434570307	[M-H]-
9.98	-6.822320556640619	[M+Na]+
9.98	-3.8770324707031136	[M+H]+
10.0	-0.7411401367187409	[M+H]+
10.0	-10.836997510546865	[M+Na]+
8.33	3.116159057617182	[M+Na]+
10.25	-14.468017578125	[M+Na]+
10.39	-5.766870117187494	[M+Na]+
10.39	-12.078524780273426	[M+H]+
10.9	-0.7403686523437614	[M+Na]+
10.9	7.7794952392578125	[M+H]+
10.945	2.1843688964843864	[M+Na]+
10.945	5.834558105468744	[M+H]+
8.78	-2.4518859863281364	[M+Na]+
8.78	0.5804016113281136	[M+H]+
8.78	0.10162353515625	[M-H]-
10.11	1.3429107666015625	[M+H]+
10.11	14.391079711914074	[M+Na]+
10.11	-4.244329833984381	[M-H]-
9.53	-4.931219482421881	[M+H]+
9.53	5.327783203124994	[M+Na]+
10.69	7.484017944335932	[M-H]-
9.914	-0.09252319335936932	[M+Na]+
9.914	-1.8300384521484432	[M+H]+
9.305	-2.699404907226551	[M+H]+
10.5	-3.8877075195312614	[M+H]+
10.5	-2.7922180175781364	[M+Na]+
10.5	5.1925201416015625	[M-H]-
10.05	-12.217465209960949	[M-H]-
10.8	3.1003906249999886	[M-H]-
10.836	-2.2311767578125057	[M+Na]+
10.836	-5.790228271484381	[M-H]-
11.03	68.98617553710938	[M+Na]+
11.03	8.646078491210943	[M-H]-
10.5	-27.641815185546875	[M+Na]+
10.45	1.4275024414062614	[M+Na]+
10.45	2.7904174804687614	[M+H]+
10.36	-4.467700195312489	[M-H]-
10.48	-0.23077392578125	[M+Na]+
9.45	4.358740234375006	[M-H]-
10.555	8.370587158203136	[M-H]-
10.42	-4.459707641601568	[M+H]+
10.42	-7.171136474609369	[M+Na]+
10.42	-8.789935302734364	[M-H]-
10.5	-7.618615722656244	[M-H]-
10.5	2.1969177246093636	[M+Na]+
10.5	-0.08342285156248863	[M+H]+
10.5	8.9359130859375	[M-H]-
10.305	-2.19744873046875	[M+Na]+
10.305	-10.548611450195324	[M-H]-
10.08	-0.21960144042969887	[M+H]+
10.08	-5.67926025390625	[M-H]-
10.5	8.823391723632824	[M+Na]+
10.5	-15.247021484375011	[M-H]-
9.695	-8.4427490234375	[M+Na]+
9.695	2.454495239257824	[M+H]+
9.695	-1.3783386230468864	[M-H]-
9.94	4.2676544189453125	[M+Na]+
9.94	-0.14162597656249432	[M+H]+
9.98	-0.451385498046875	[M+H]+
9.98	5.382989501953119	[M+Na]+
9.98	-6.097012329101574	[M-H]-
10.5	-6.664862060546881	[M-H]-
10.47	5.081439208984364	[M+Na]+
10.48	5.072857666015636	[M+Na]+
10.48	77.68931579589844	[M-H]-
10.48	-4.507330322265631	[M+H]+
9.63	2.284393310546875	[M-H]-
10.5	3.8001220703125114	[M+H]+
10.5	5.111734008789057	[M+Na]+
9.74	1.781402587890625	[M+H]+
10.5	-15.863549804687494	[M+H]+
10.5	-4.924517822265614	[M-H]-
10.8	-5.340014648437489	[M-H]-
10.3	1.4623535156250114	[M+Na]+
10.3	-12.293759155273449	[M-H]-
10.49	5.9329986572265625	[M+H]+
10.39	-1.2643829345703068	[M-H]-
10.5	-2.904510498046875	[M+Na]+
10.5	-0.0619049072265625	[M+H]+
9.24	-1.2494445800781193	[M+H]+
9.24	0.6162261962890625	[M+Na]+
9.24	3.251321411132807	[M-H]-
10.2	-8.98444213867188	[M+Na]+
10.2	-0.5529327392578125	[M+H]+
10.28	-8.295150756835938	[M-H]-
10.42	6.672033691406256	[M-H]-
9.13	-3.5269897460937614	[M+H]+
9.13	-2.3567932128906364	[M-H]-
10.11	-0.297454833984375	[M+H]+
9.45	-5.514138793945307	[M+Na]+
9.45	-0.8004943847656136	[M+H]+
10.5	-17.74760742187499	[M+Na]+
12.06	4.761553955078114	[M+Na]+
10.49	-1.2699218749999943	[M+H]+
10.49	6.224652099609386	[M+Na]+
10.49	-2.5782043457031136	[M-H]-
12.52	-1.4429199218749886	[M+Na]+
12.52	-4.245388793945324	[M-H]-
10.42	-3.508920288085932	[M+Na]+
10.42	4.903295898437506	[M+H]+
10.42	81.7701416015625	[M-H]-
9.95	-3.9378601074218693	[M+Na]+
9.95	-1.0526916503906136	[M+H]+
9.95	1.5652313232421875	[M-H]-
9.94	-0.44457702636719887	[M+H]+
9.94	-0.549652099609375	[M-H]-
15.88	-5.517178344726574	[M+H]+
15.88	-8.14557495117188	[M+Na]+
15.88	1.52349853515625	[M-H]-
9.87	2.839996337890625	[M+Na]+
9.87	-4.617767333984375	[M+H]+
10.35	-2.418701171875	[M+Na]+
10.35	-1.3717590332031193	[M+H]+
10.5	3.0924499511718864	[M-H]-
10.05	-2.489288330078125	[M-H]-
9.31	0.0428619384765625	[M-H]-
61.03	-76.17178955078123	[M+Na]+
61.03	-114.73282470703123	[M-H]-
9.7	0.32543640136719887	[M+H]+
9.7	-4.668841552734364	[M+Na]+
9.7	3.5512634277343693	[M-H]-
10.13	-2.52447509765625	[M-H]-
10.48	-6.054162597656244	[M-H]-
10.45	2.112030029296875	[M+Na]+
10.45	-1.9128967285156193	[M+H]+
10.45	-5.357553100585932	[M-H]-
10.0	-10.033361816406256	[M+H]+
10.0	-0.5192932128906307	[M+Na]+
10.0	-2.241329956054699	[M-H]-
10.89	-11.555584716796886	[M+Na]+
9.86	-7.046539306640625	[M+Na]+
9.86	1.0203369140625114	[M-H]-
10.5	-32.01807861328126	[M+Na]+
10.5	-19.000518798828125	[M-H]-
10.36	3.8920837402343693	[M+Na]+
10.36	8.406262207031261	[M+H]+
10.414	2.9862548828124886	[M-H]-
9.38	-3.6138732910156364	[M+Na]+
11.53	2.5229995727539176	[M+H]+
10.0	-7.202722167968744	[M+H]+
10.0	0.24992065429688637	[M+Na]+
9.5	-2.0631286621093636	[M+Na]+
9.5	-2.6243103027343864	[M-H]-
9.95	-7.909680175781261	[M+Na]+
9.95	1.5465179443359318	[M+H]+
9.95	-3.7696655273437614	[M-H]-
10.0	-1.674285888671875	[M+H]+
10.0	8.339996337890625	[M-H]-
10.13	-0.38323974609375	[M+H]+
10.13	-6.479949951171875	[M+Na]+
10.42	1.83197021484375	[M+Na]+
10.42	0.30397338867186363	[M+H]+
10.53	-3.3951049804687443	[M+H]+
10.4	-1.6252166748046761	[M-H]-
10.22	-2.634677124023426	[M-H]-
11.88	-0.3985809326171932	[M+Na]+
10.73	-23.058007812499994	[M-H]-
10.414	1.4029510498046989	[M+H]+
10.414	-2.917877197265625	[M+Na]+
10.26	0.48375244140623863	[M-H]-
10.47	-9.264273071289068	[M+Na]+
17.23	21.92341308593751	[M+Na]+
17.23	5.416528320312494	[M+H]+
9.914	2.8436706542968864	[M+Na]+
10.945	0.4409027099609375	[M+Na]+
10.945	-5.535638427734369	[M-H]-
11.1	-6.584283447265619	[M-H]-
10.48	6.689404296875011	[M+Na]+
10.48	4.156866455078131	[M+H]+
9.74	1.6354858398437386	[M-H]-
10.055	-4.211254882812511	[M-H]-
10.22	-4.227877807617176	[M-H]-
9.02	3.7654357910156193	[M-H]-
11.08	-1.1935607910156136	[M+Na]+
11.08	-0.8127655029296932	[M+H]+
11.08	6.055450439453125	[M-H]-
9.78	0.5730987548828068	[M+H]+
10.5	12.233551025390625	[M+H]+
10.5	7.947442626953119	[M+Na]+
10.5	11.584094238281239	[M-H]-
17.69	22.910264587402338	[M-H]-
11.24	36.667193603515614	[M+Na]+
11.24	-8.075338745117193	[M-H]-
8.72	1.920684814453125	[M-H]-
10.4	-3.035043334960932	[M-H]-
16.7	18.811030578613284	[M-H]-
9.914	5.294177246093739	[M+H]+
9.914	-3.6840942382812614	[M+Na]+
9.95	2.791534423828125	[M+Na]+
13.01	0.46876831054686363	[M+H]+
13.01	1.1095214843749943	[M+Na]+
10.2	-1.8648315429687443	[M+H]+
10.2	1.0866577148437386	[M+Na]+
10.2	-10.172650146484386	[M-H]-
10.19	-0.9671569824218693	[M+H]+
10.13	3.458364868164068	[M+Na]+
10.13	-2.755313110351551	[M+H]+
10.13	2.113864135742176	[M-H]-
10.06	-3.0770446777343636	[M+H]+
10.06	2.533078002929699	[M+Na]+
10.06	1.8013427734375114	[M-H]-
10.0	-3.3845581054687557	[M+H]+
10.0	2.6417480468749943	[M+Na]+
10.0	0.8992126464843864	[M-H]-
10.0	-3.5639465332031364	[M+H]+
10.0	1.9250854492187557	[M+Na]+
10.0	1.3814605712890682	[M-H]-
10.0	2.1322387695312557	[M+Na]+
10.0	-2.829409790039051	[M+H]+
10.0	3.6176940917968636	[M-H]-
10.695	-1.79888916015625	[M+Na]+
10.695	0.0753173828125	[M+H]+
10.695	-0.33186645507811363	[M-H]-
12.586	-3.4725585937499943	[M+Na]+
10.414	-5.5035247802734375	[M+H]+
10.414	-9.027636718749989	[M+Na]+
9.85	-4.123696899414057	[M+H]+
9.85	-12.638623046875011	[M+Na]+
9.55	2.4467010498046875	[M-H]-
9.89	2.3156372070312443	[M+H]+
9.89	1.7239440917968807	[M+Na]+
9.89	1.5304046630859318	[M-H]-
12.664	24.09955749511721	[M+H]+
12.664	5.468682861328119	[M+Na]+
9.69	2.8540725708007812	[M-H]-
9.58	8.702069091796886	[M-H]-
9.305	-3.231741333007818	[M-H]-
9.305	-1.6586181640624886	[M+H]+
9.15	-2.593737792968753	[M+H]+
9.98	-3.6849731445312557	[M+Na]+
9.98	-3.3092163085937614	[M+H]+
9.98	62.64445495605469	[M-H]-
10.5	-1.3333374023437443	[M+Na]+
10.5	-11.354516601562494	[M+H]+
10.0	3.9795410156249886	[M+H]+
10.0	-0.5986877441406193	[M+Na]+
10.0	-7.569775390625011	[M-H]-
10.336	-11.84984741210937	[M+H]+
10.336	-3.3630859374999886	[M-H]-
10.664	-8.409320068359364	[M+Na]+
10.664	-4.969030761718756	[M+H]+
10.664	3.3410583496093693	[M-H]-
10.62	2.6327453613281193	[M-H]-
10.44	-7.095645141601551	[M+H]+
10.44	-12.48279418945313	[M+Na]+
9.586	0.252593994140625	[M+Na]+
9.586	-0.5707214355468864	[M+H]+
60.94	-26.212182617187523	[M+Na]+
60.94	-52.57772216796877	[M-H]-
12.62	3.2896545410156364	[M+Na]+
12.62	3.1541809082031307	[M+H]+
10.26	-6.705767822265614	[M-H]-
10.65	1.4390808105468693	[M+Na]+
10.42	0.5290405273437386	[M+Na]+
10.42	-5.281506347656261	[M-H]-
10.35	-3.3176422119140625	[M-H]-
10.64	6.915142822265622	[M-H]-
10.76	-2.5124999999999886	[M+H]+
9.76	2.0978332519531193	[M+H]+
9.76	1.42608642578125	[M-H]-
10.5	-0.6214813232421932	[M-H]-
10.5	-5.203546142578119	[M+H]+
9.98	-0.04709167480467613	[M-H]-
9.55	-1.0342346191406193	[M-H]-
9.35	-2.9347686767578125	[M+H]+
9.35	3.7955688476562557	[M-H]-
9.0	-0.044647216796875	[M+H]+
9.0	-7.236071777343739	[M+Na]+
9.0	-0.054528808593744316	[M-H]-
10.02	-3.8637191772460966	[M+H]+
9.99	2.0273376464843693	[M+Na]+
9.99	1.6875762939453125	[M+H]+
9.99	-1.0531860351562443	[M-H]-
10.49	-1.7691162109375114	[M+Na]+
10.49	-5.1217041015625	[M-H]-
10.47	4.068676757812511	[M+Na]+
10.47	2.501858520507824	[M+H]+
10.5	-7.317047119140625	[M+Na]+
10.01	0.1778564453125	[M+H]+
10.01	2.087008666992176	[M-H]-
10.5	-34.46019897460937	[M+H]+
10.5	-25.386245727539062	[M-H]-
9.65	0.36777954101563637	[M+H]+
9.65	-1.8461944580078011	[M+Na]+
10.45	0.7499664306640739	[M+Na]+
10.45	-1.0195190429687386	[M+H]+
10.445	-2.5784973144531307	[M+H]+
10.445	0.68841552734375	[M+Na]+
10.38	-3.7546142578125057	[M+H]+
10.38	-0.6058776855468864	[M+Na]+
10.38	0.7765716552734432	[M-H]-
9.95	-1.4402801513671761	[M+Na]+
9.39	-5.519244384765614	[M+Na]+
9.39	-5.725918579101574	[M+H]+
10.5	3.3064453124999886	[M+Na]+
10.5	-8.110183715820312	[M-H]-
10.5	-18.093713378906244	[M+Na]+
10.42	-2.8777526855468807	[M+Na]+
10.42	68.18535461425782	[M+H]+
9.98	6.252740478515619	[M+H]+
9.98	-6.402902221679682	[M+Na]+
10.0	-3.0814270019531307	[M-H]-
9.89	8.559851074218756	[M+H]+
9.89	-8.951220703124989	[M+Na]+
10.0	0.4943298339843807	[M-H]-
9.85	-3.9857849121093807	[M+H]+
10.05	4.940756225585943	[M+H]+
9.74	-0.9143218994140625	[M+H]+
9.74	-7.666186523437489	[M+Na]+
9.086	4.203576660156244	[M-H]-
10.086	8.571646118164068	[M+H]+
10.086	565.2797576904297	[M-H]-
12.02	-9.18639526367187	[M+Na]+
12.02	-5.720797729492176	[M-H]-
11.19	2.297506713867193	[M-H]-
10.17	2.3240966796875	[M-H]-
10.336	0.15983886718748863	[M-H]-
9.86	-1.5023254394531307	[M-H]-
10.78	-3.5243103027343636	[M-H]-
18.4	22.328764343261724	[M-H]-
15.336	7.2811381355468825	[M-H]-
10.65	10.738510131835938	[M-H]-
10.0	-7.677880859374994	[M+H]+
10.0	-5.935629272460943	[M+Na]+
10.45	0.5571960449218807	[M+Na]+
10.45	0.9536193847656307	[M+H]+
10.45	-2.047921752929682	[M-H]-
10.49	-13.418603515624994	[M+Na]+
8.61	2.9708679199218864	[M-H]-
10.51	10.45685424804688	[M-H]-
13.83	-3.7368286132812614	[M+Na]+
13.72	0.43352050781248863	[M+Na]+
11.586	8.750317382812497	[M-H]-
12.17	4.219244384765631	[M-H]-
10.83	0.32662200927734375	[M+H]+
9.94	-2.9074218750000114	[M+H]+
12.74	0.756561279296875	[M+Na]+
10.49	3.537600708007801	[M+Na]+
10.19	-2.1398193359374886	[M+Na]+
10.49	-0.38876037597657387	[M+H]+
9.195	0.672271728515625	[M+H]+
9.195	-0.19915161132811932	[M+Na]+
9.195	6.434814453125	[M-H]-
10.5	-1.3125549316406193	[M+H]+
10.26	2.9674255371093636	[M+Na]+
10.26	4.412789916992182	[M+H]+
10.26	1.4325134277343636	[M-H]-
10.36	-1.7398742675781307	[M+H]+
10.36	5.146874999999994	[M-H]-
7.043	-0.2599548339843807	[M+Na]+
7.043	-0.011010742187494316	[M+H]+
7.043	1.1181121826171818	[M-H]-
14.445	53.44144744873046	[M-H]-
10.5	-8.419412231445307	[M+H]+
10.5	-6.148245239257818	[M+Na]+
9.74	-2.5463378906250114	[M+H]+
9.74	-1.4349426269531307	[M+Na]+
10.24	1.1887939453125114	[M+H]+
9.5	-6.050158691406239	[M+Na]+
10.44	-10.36981811523438	[M+Na]+
10.44	-6.519390869140636	[M+H]+
12.33	17.259252929687506	[M+Na]+
12.33	4.225701904296869	[M+H]+
14.19	-0.34274444580077557	[M+H]+
10.11	-1.3410308837890739	[M+H]+
9.89	2.5072021484375	[M+H]+
9.89	1.2856079101562443	[M+Na]+
10.28	-7.572308349609386	[M+Na]+
10.28	-4.7968342765624925	[M+H]+
10.48	-17.805270385742176	[M-H]-
13.586	101.97475891113282	[M+H]+
9.55	-0.8105255126953068	[M+H]+
16.4	4.882711791992193	[M+Na]+
10.15	0.5881225585937386	[M+H]+
10.15	1.0012145996093693	[M-H]-
9.37	-2.640463256835943	[M+Na]+
12.08	48.93440246582031	[M+Na]+
9.94	-2.2462402343749943	[M+Na]+
9.94	-1.1308105468750114	[M-H]-
10.42	-6.525799560546886	[M+Na]+
10.0	-7.110928344726574	[M+Na]+
10.0	2.370211791992176	[M-H]-
11.11	0.535064697265625	[M+Na]+
11.11	6.542977905273432	[M-H]-
9.56	-3.282034301757818	[M-H]-
9.83	5.6484527587890625	[M-H]-
10.03	-3.8415374755859375	[M-H]-
13.51	-23.836151123046875	[M+Na]+
13.51	-17.383160400390636	[M-H]-
10.086	1.7249389648437443	[M-H]-
10.19	0.9628158569335881	[M+H]+
10.03	-4.010205078125011	[M-H]-
8.78	-4.373498535156244	[M-H]-
9.914	-10.183825683593739	[M+H]+
9.914	-1.3250854492187614	[M+Na]+
9.914	3.431918334960926	[M-H]-
9.33	1.1812835693359318	[M+H]+
8.5	2.2305068969726562	[M-H]-
9.36	-1.4629638671875114	[M-H]-
9.695	0.3569885253906193	[M+Na]+
9.695	-3.9923767089843807	[M+H]+
10.0	-1.5789276123046818	[M+Na]+
10.0	-20.63622436523437	[M-H]-
9.95	-10.365502929687494	[M-H]-
9.45	-6.88714599609375	[M+Na]+
9.45	2.9300598144531307	[M+H]+
11.055	-2.599551391601551	[M-H]-
10.945	2.1045959472656364	[M+Na]+
10.945	-0.45991210937501137	[M+H]+
10.945	-2.0867797851562386	[M-H]-
12.05	1.6748626708984489	[M+H]+
9.87	-0.7289550781250114	[M+H]+
9.15	1.4078796386718864	[M+Na]+
9.15	-4.7630615234375	[M-H]-
10.51	10.519641113281239	[M+Na]+
10.51	-1.6386962890624943	[M+H]+
10.51	11.043936157226568	[M-H]-
10.0	4.521899414062489	[M+H]+
10.0	1.3489440917968807	[M-H]-
10.5	3.0553710937500114	[M+H]+
10.5	5.944140624999989	[M+Na]+
10.5	-9.846722412109386	[M-H]-
10.445	7.064794921875006	[M+H]+
10.445	3.4189392089843693	[M+Na]+
10.445	-4.43060302734375	[M-H]-
11.14	1.2765747070312443	[M+Na]+
11.14	1.7541992187499886	[M+H]+
11.14	4.317602539062506	[M-H]-
11.14	-7.661279296874994	[M+Na]+
11.14	-1.7758636474609375	[M+H]+
11.14	10.121081542968739	[M-H]-
10.5	3.5295349121093693	[M+H]+
10.5	4.186273193359369	[M+Na]+
10.5	-5.598620605468739	[M-H]-
10.47	-1.0823822021484375	[M+H]+
10.47	-7.529519653320307	[M+Na]+
10.47	9.194479370117193	[M-H]-
9.89	5.104394531249994	[M+Na]+
9.89	-2.9227722167968864	[M-H]-
10.0	-2.591036987304676	[M+Na]+
9.086	-3.5135131835937443	[M+Na]+
9.086	2.6249206542968864	[M-H]-
9.55	-5.405484008789074	[M-H]-
10.35	1.1002136230468693	[M+H]+
10.35	-1.8954528808593807	[M+Na]+
13.33	-1.0696533203125114	[M+Na]+
9.87	5.939578247070301	[M+Na]+
9.87	-4.384255981445307	[M-H]-
9.086	-0.8095550537109375	[M-H]-
9.11	-1.3033203125000057	[M-H]-
9.35	-5.088348388671875	[M-H]-
11.695	2.3107055664062557	[M-H]-
9.305	0.9575744628906193	[M+H]+
9.305	-0.11004028320311932	[M-H]-
10.25	-1.8422912597656307	[M-H]-
9.95	-8.234600830078136	[M+H]+
9.95	0.23746337890625568	[M+Na]+
9.95	-8.628436279296864	[M-H]-
10.4	4.318988037109364	[M+H]+
9.83	-5.8549041748046875	[M+Na]+
9.72	-11.700537109375006	[M+Na]+
9.805	-4.616241455078125	[M+Na]+
9.01	2.7019287109374943	[M+Na]+
9.01	1.3025634765625114	[M-H]-
9.01	1.7593566894531136	[M+H]+
8.64	0.7021667480468636	[M+H]+
8.94	1.6432617187500114	[M-H]-
9.63	-2.1939819335937614	[M+Na]+
9.63	-1.2776428222656193	[M-H]-
9.39	2.879019165039068	[M-H]-
8.58	0.8270385742187614	[M+Na]+
8.42	0.4812683105468807	[M+Na]+
8.42	0.378143310546875	[M-H]-
9.5	-2.922158813476557	[M-H]-
9.37	-0.8937866210937386	[M-H]-
9.76	-2.5936096191406364	[M-H]-
8.695	-1.9316650390624943	[M+H]+
8.695	2.877383422851551	[M-H]-
9.58	-1.7797119140624886	[M+H]+
9.58	-1.8402923583984432	[M-H]-
8.78	-0.08109741210938637	[M-H]-
10.02	2.1621643066406193	[M-H]-
10.51	-3.1819274902343864	[M+H]+
8.836	3.8293273925781364	[M+Na]+
8.836	1.4886535644531307	[M-H]-
8.836	2.418130493164057	[M+H]+
8.39	4.077349853515614	[M+Na]+
8.39	1.6192626953125	[M-H]-
8.39	1.4110870361328125	[M+H]+
9.6	-4.464712524414068	[M+H]+
10.1	6.7592315673828125	[M+H]+
10.1	-2.762271118164051	[M-H]-
9.98	-0.6049621582031364	[M+Na]+
9.98	71.2650115966797	[M-H]-
9.4	-15.465649414062511	[M+Na]+
11.195	-2.0553955078125057	[M+H]+
10.0	3.8577880859375	[M-H]-
10.0	0.21362915039063068	[M+H]+
10.75	15.68743896484375	[M+Na]+
10.75	-3.993499755859375	[M-H]-
10.69	6.559017944335949	[M-H]-
10.69	3.4057067871093807	[M+H]+
10.88	1.1059753417968636	[M+H]+
10.88	0.23959960937500568	[M-H]-
10.06	7.599841308593739	[M+Na]+
10.06	2.0990966796875057	[M+H]+
10.47	3.4770080566406136	[M+Na]+
10.47	-0.8656005859375	[M+H]+
10.5	-0.8191192626953239	[M+H]+
10.5	4.759814453124989	[M-H]-
9.15	-12.962145996093739	[M+Na]+
9.86	7.495977783203131	[M+H]+
9.86	-6.018609619140619	[M+Na]+
