MCES	Nonconformity	Ion Type
9.95	8.775847778	[M+Na]+
9.65	5.457562866	[M-H]-
10.06	4.473399658	[M-H]-
9.664	6.301812744	[M-H]-
8.97	-0.186849365	[M+H]+
10.35	1.860753784	[M+Na]+
10.19	0.720579834	[M-H]-
9.94	14.93239502	[M+Na]+
10.44	3.742521973	[M+H]+
10.05	-2.03562439	[M+H]+
10.1	1.008953857	[M-H]-
9.99	-2.777768555	[M+H]+
10.24	-2.170665283	[M+Na]+
10.305	-8.741865845	[M-H]-
8.13	-2.533939209	[M+Na]+
9.63	1.327433472	[M+H]+
10.5	1.646013184	[M+H]+
8.05	-0.776723633	[M+H]+
9.75	-1.753704224	[M+H]+
9.695	-1.693664551	[M-H]-
8.39	1.392190552	[M+Na]+
8.98	0.634112549	[M+Na]+
10.23	-2.137220459	[M+H]+
9.45	0.574197998	[M+H]+
8.89	4.32480957	[M+Na]+
9.75	2.083190308	[M+Na]+
9.98	-2.900345459	[M-H]-
9.73	-1.041934814	[M+Na]+
8.94	0.315910645	[M+Na]+
9.95	5.511672363	[M-H]-
10.19	-0.249738159	[M+H]+
9.95	2.950158691	[M-H]-
8.805	-3.308939209	[M-H]-
10.2	4.034481201	[M-H]-
10.4	-14.49374146	[M-H]-
9.85	-0.854398193	[M+Na]+
9.98	-2.705899658	[M+H]+
10.49	5.343172607	[M+Na]+
9.78	-4.793973389	[M+Na]+
7.76	-0.306655273	[M+Na]+
9.76	3.058266602	[M+H]+
9.24	0.460380859	[M+H]+
9.48	0.287241211	[M+H]+
10.35	5.152091675	[M+H]+
9.95	2.141253662	[M+Na]+
9.695	2.405793457	[M-H]-
10.414	-0.798187256	[M+H]+
9.88	-3.070472412	[M-H]-
10.33	-4.816804199	[M+H]+
10.12	-9.736502686	[M+Na]+
9.15	-1.444401245	[M-H]-
10.48	-1.962880859	[M+H]+
10.01	1.972043457	[M+Na]+
9.28	1.253022461	[M+H]+
10.4	4.48697876	[M+H]+
9.94	-2.192058105	[M+H]+
9.7	-1.315610352	[M+Na]+
9.664	-0.801966553	[M+Na]+
9.97	1.595063477	[M-H]-
10.17	-7.344202881	[M-H]-
9.414	-0.398909912	[M+Na]+
9.695	-12.6792511	[M+H]+
9.305	3.29395752	[M+Na]+
10.01	8.101694946	[M+H]+
8.5	-1.142142334	[M+H]+
9.805	-3.568056641	[M+Na]+
9.805	-3.686118774	[M-H]-
9.95	0.567365723	[M+H]+
9.22	-2.830975342	[M+H]+
10.2	25.90761475	[M-H]-
8.2	-5.670019531	[M+Na]+
10.14	0.564955444	[M-H]-
10	-1.145523682	[M+H]+
9.23	-3.294125977	[M+H]+
9.13	1.636999512	[M+Na]+
9.35	1.041743164	[M+H]+
9.76	5.88680481	[M+H]+
9.63	2.614736328	[M+Na]+
9.95	2.809907227	[M+H]+
9.414	-1.948566895	[M+H]+
10.305	-6.354812012	[M+Na]+
10.35	-0.024442139	[M+H]+
9.44	-10.63418213	[M-H]-
10.445	4.097695313	[M+Na]+
9.95	1.536921997	[M+Na]+
9.805	-2.489816895	[M+H]+
10.5	-0.600351563	[M-H]-
8.87	1.335372314	[M+H]+
9.63	4.722836914	[M-H]-
9.58	2.93887085	[M+H]+
9.94	6.110438843	[M+H]+
9.63	0.497225342	[M-H]-
9.89	-0.056502686	[M-H]-
9.414	2.437654419	[M-H]-
9.42	0.169134521	[M-H]-
10	5.935455322	[M+Na]+
8.72	0.194802856	[M+Na]+
10.5	16.5927124	[M-H]-
9.695	-0.393458252	[M-H]-
10.305	-2.118344727	[M+Na]+
9.37	0.01810791	[M+Na]+
10	3.41494812	[M-H]-
9.87	1.646985474	[M+Na]+
9.74	5.191925659	[M+H]+
9.555	-1.627755127	[M+H]+
10	-10.77295532	[M-H]-
10.086	-2.538634644	[M-H]-
10	-5.640049438	[M-H]-
9.74	0.913262939	[M-H]-
6.53	1.262530518	[M+H]+
10.195	2.73269043	[M+Na]+
8.8	2.650026245	[M+H]+
10.35	5.628257446	[M+Na]+
10	-2.189875488	[M+H]+
9.914	-1.264353027	[M+H]+
9.39	2.029343262	[M+H]+
10.33	4.260371094	[M+H]+
9.89	6.878668213	[M+H]+
9.5	1.934220581	[M+Na]+
10.586	0.519637451	[M-H]-
10.1	2.688242188	[M-H]-
9.89	4.311408691	[M-H]-
10.69	-10.36688599	[M+Na]+
9.67	6.247294922	[M+Na]+
10	10.70505859	[M-H]-
9.12	-11.10521057	[M+Na]+
10.45	5.794338989	[M+H]+
8.76	1.528664551	[M+H]+
9.83	1.098362427	[M+H]+
8.28	-0.314472656	[M+H]+
10	5.028483276	[M-H]-
10.48	1.16812439	[M-H]-
7.195	5.372021484	[M+Na]+
9.97	-2.222556152	[M+H]+
10.42	-3.982384033	[M+H]+
9.805	2.029343262	[M+H]+
9.63	-1.470443726	[M+H]+
9.55	-2.581706543	[M+H]+
9.805	0.754619141	[M+H]+
10.47	-3.43392395	[M+H]+
10.445	-0.161464233	[M+H]+
9.73	-1.346256714	[M+H]+
9.305	-1.49473877	[M+H]+
6.695	-1.348676758	[M+H]+
10.4	1.232128906	[M-H]-
9.805	4.872525635	[M-H]-
9.83	-0.805318604	[M-H]-
10.12	-0.190571289	[M-H]-
10.42	3.92401123	[M-H]-
9.06	0.048125	[M+H]+
9.56	-2.049155273	[M+H]+
10.48	2.631859131	[M+H]+
10.45	-1.197408447	[M+H]+
9.02	-2.369990845	[M+Na]+
10.48	2.069331055	[M-H]-
10.19	-11.99501953	[M+Na]+
10	3.08026001	[M-H]-
10.336	0.528311157	[M-H]-
10.39	-0.058501587	[M+H]+
10.17	1.994832153	[M-H]-
9.7	-0.4325177	[M+H]+
8.26	-1.136939087	[M+H]+
9.17	1.024972534	[M+H]+
9.95	-0.234308472	[M+H]+
10.13	0.261074219	[M+H]+
9.87	-4.307703857	[M+H]+
9.15	2.533884888	[M+H]+
9.88	2.763988037	[M+Na]+
8.086	-4.063536377	[M-H]-
10	-2.553908691	[M+Na]+
10.38	0.561149292	[M+H]+
10.27	3.434349976	[M+Na]+
5.652	0.330748291	[M-H]-
10	-1.863607178	[M+H]+
9.88	1.50152771	[M+H]+
7.824	-1.330228271	[M+H]+
9.805	-0.885321045	[M+H]+
10.24	1.601134033	[M-H]-
10.414	-6.638027344	[M+Na]+
10	-1.026397705	[M+Na]+
10.26	-5.114393311	[M+H]+
9.56	0.674408569	[M-H]-
10.01	-2.505603027	[M+H]+
10.35	-8.794723511	[M-H]-
9.69	-1.376669922	[M-H]-
10.1	-4.802988892	[M+H]+
10	-4.077141113	[M+H]+
9.95	-0.238842773	[M-H]-
8.22	-2.106276245	[M+H]+
9.65	4.515806885	[M+H]+
9.85	4.093118286	[M-H]-
9.35	3.705754395	[M+H]+
8.39	0.664458008	[M+H]+
9.836	0.425959473	[M+H]+
7.957	-7.948820801	[M+Na]+
10.13	-0.347338867	[M+Na]+
9.8	-5.564943237	[M+Na]+
9.33	2.33670166	[M+H]+
9.87	3.182911377	[M+H]+
9.97	-2.713591309	[M-H]-
9.22	2.970427856	[M-H]-
10.05	3.226533203	[M+H]+
9.14	-4.408110352	[M+H]+
10.37	-1.786536865	[M+H]+
8.98	-2.889366455	[M+H]+
9.99	0.179459229	[M+H]+
10	-1.09317627	[M+H]+
9.97	-2.682022705	[M+H]+
9.45	0.531444092	[M-H]-
9.4	0.647127075	[M-H]-
9.26	-0.405490723	[M+H]+
8.53	-5.506567383	[M+Na]+
9.86	4.422631836	[M-H]-
9.98	-1.923818359	[M-H]-
9.1	-1.126984863	[M+H]+
10.586	-3.72086792	[M+H]+
9.63	-0.111252441	[M+H]+
10.2	2.253549805	[M+H]+
7.72	2.883074951	[M+H]+
10.37	-9.10654541	[M+H]+
10.01	-2.192425537	[M-H]-
9.85	2.452393799	[M+H]+
9.22	-4.442521362	[M+Na]+
10.25	-1.585462036	[M-H]-
9.63	2.003729858	[M-H]-
9.74	1.952514648	[M+H]+
9.98	-9.46713501	[M+Na]+
9.87	4.569316406	[M+Na]+
9.95	0.053895264	[M-H]-
9.74	-1.808446045	[M+Na]+
9.39	1.987449341	[M-H]-
9.99	-0.974399414	[M+H]+
9.85	6.836959839	[M-H]-
9.914	9.065113525	[M+H]+
10.1	4.308568115	[M+H]+
6.652	-21.80589905	[M+Na]+
9.95	-4.718248291	[M+H]+
10.5	-0.00883728	[M+H]+
8.85	3.492739868	[M+Na]+
8.27	6.55663269	[M-H]-
9.55	5.471971436	[M+H]+
9.695	-0.038751831	[M+Na]+
9.805	0.568046875	[M-H]-
7.652	0.424140625	[M+Na]+
10.25	-4.391968994	[M+Na]+
8.52	0.262050781	[M-H]-
10.38	-0.849855347	[M+H]+
10	2.172981567	[M+H]+
10.5	-5.498596191	[M-H]-
9.78	3.977394409	[M-H]-
9.7	-2.157438965	[M+Na]+
9.98	-8.769970703	[M-H]-
8	-1.972657471	[M-H]-
8.65	-3.156871338	[M+Na]+
10.33	3.113606567	[M+Na]+
9.914	-10.34393433	[M-H]-
9.94	-2.890240479	[M+H]+
9.92	-2.039145508	[M-H]-
9.914	-7.499711914	[M+Na]+
9.83	7.306605225	[M+H]+
9.914	4.146496582	[M+H]+
10.44	-3.60913269	[M+Na]+
10.14	0.574343262	[M+H]+
9.945	1.351060181	[M+Na]+
9.05	-3.594241943	[M-H]-
10.1	-1.930831299	[M+Na]+
8.95	2.451970215	[M-H]-
10.03	-4.017286377	[M-H]-
10.6	-2.738091431	[M+H]+
10	-1.471141357	[M+H]+
10.67	-6.813677979	[M-H]-
9.89	1.195241699	[M+Na]+
9.48	0.255811768	[M+Na]+
7.695	4.648191528	[M+H]+
8.36	4.978199463	[M-H]-
7.477	-2.245356445	[M+Na]+
9.914	-7.802164307	[M+Na]+
9.97	-5.76482605	[M-H]-
10.414	0.837280273	[M+H]+
9.63	-2.762183838	[M-H]-
10.23	-2.23342041	[M+H]+
9.51	-5.541960449	[M-H]-
10.086	-0.277714233	[M-H]-
10.42	0.487316895	[M+H]+
10.3	1.119272461	[M-H]-
9.89	1.870819092	[M+H]+
10.45	1.957030029	[M+H]+
10.45	3.059645386	[M+H]+
8.94	-1.888358154	[M+Na]+
9.39	6.009197388	[M+H]+
8.95	-0.400234985	[M+H]+
10	-3.100877686	[M-H]-
9.01	0.514694824	[M+H]+
9.28	-0.283199463	[M-H]-
9.914	-3.615742187	[M+Na]+
9.72	4.229346924	[M+Na]+
9.98	2.159473267	[M-H]-
10	0.134038086	[M+H]+
9.83	-0.638068848	[M-H]-
8.85	-2.860695801	[M-H]-
8.99	0.890860596	[M+H]+
9.95	8.32807251	[M+H]+
10.26	-2.50244812	[M-H]-
9.87	-2.168675537	[M+H]+
10	3.056682129	[M+Na]+
7.086	-8.409449463	[M+H]+
9.85	-3.351332397	[M-H]-
9.55	-6.143831177	[M-H]-
9.35	1.718477783	[M+Na]+
10.36	-3.73430603	[M+H]+
10	3.536954346	[M+H]+
9.2	0.122161255	[M+Na]+
9.5	2.01730957	[M+Na]+
7.434	0.62159668	[M+Na]+
9.89	-4.123494873	[M-H]-
8.914	3.201141968	[M+Na]+
9.44	3.099482422	[M+Na]+
9.64	-0.262401123	[M+H]+
9.75	5.599017944	[M+H]+
8.67	5.297526855	[M-H]-
9.76	-0.592324219	[M+H]+
8.95	-4.392667236	[M+Na]+
10.42	0.181207886	[M+Na]+
9.47	2.731810913	[M+H]+
10.39	-1.673731079	[M-H]-
10.055	0.844644775	[M+Na]+
10	-5.318599243	[M-H]-
10.35	8.728786621	[M-H]-
7.39	1.428284302	[M-H]-
10.24	-6.873110352	[M+H]+
8.75	8.560151367	[M+H]+
10	3.170145264	[M+Na]+
10.336	3.96178833	[M+H]+
8.87	7.462855225	[M-H]-
9.83	3.579690552	[M+H]+
9.62	0.597017822	[M+Na]+
9.914	-0.81522522	[M+H]+
9.92	-0.494909668	[M+H]+
10.31	-1.441743774	[M+H]+
10.49	1.11541626	[M+H]+
8.98	-0.32503418	[M+Na]+
9.74	0.424012451	[M+H]+
10	-7.141564941	[M-H]-
6.74	-0.410750732	[M+H]+
10.1	-1.569125977	[M+H]+
9.95	-2.094705811	[M-H]-
10.12	-0.169034424	[M+Na]+
10.19	3.606333008	[M-H]-
9.586	0.974302979	[M-H]-
9.695	-0.552904053	[M+H]+
10.305	1.588740234	[M+H]+
9.98	3.447341309	[M+H]+
9.76	5.039801025	[M+H]+
8.94	3.600736084	[M-H]-
10.45	-0.15651001	[M-H]-
9.74	21.39390442	[M+Na]+
9.63	2.715692139	[M-H]-
10.164	5.080302734	[M-H]-
10.31	-6.321069946	[M+H]+
10.414	-6.892477417	[M+H]+
9.23	-1.492540283	[M+Na]+
9.945	6.016335449	[M-H]-
9.95	-4.708312378	[M+Na]+
10.336	5.033088379	[M-H]-
9.87	4.315610352	[M+H]+
9.65	3.005736694	[M-H]-
9.55	-1.839326782	[M+H]+
10.01	-10.20756104	[M+Na]+
9.92	-0.296015625	[M+Na]+
5.97	0.692645264	[M+H]+
9.37	-1.306280518	[M-H]-
9.94	-2.158795166	[M+H]+
10	1.052626343	[M+H]+
9.98	-2.425675659	[M-H]-
9.99	-6.269790649	[M+H]+
8.76	12.04250427	[M-H]-
9.94	-3.697427368	[M-H]-
8.81	-0.151581421	[M+Na]+
5.37	0.098353271	[M+H]+
7.63	2.978212891	[M+H]+
10.15	1.480380859	[M+H]+
8.08	-0.243797607	[M-H]-
9.42	-3.579364014	[M-H]-
9.78	10.349776	[M+H]+
9.95	-9.108435059	[M+H]+
9.45	-1.821469727	[M+H]+
9.33	-1.908953857	[M+H]+
8.77	4.444920654	[M+Na]+
10.1	-1.838555908	[M+H]+
10	-0.833276367	[M-H]-
10.27	2.954034424	[M+Na]+
9.95	-34.15157227	[M-H]-
10.15	-0.26130249	[M+Na]+
9.3	-5.021433105	[M+H]+
7	0.441403198	[M+Na]+
10.055	4.841964722	[M+H]+
9.9	-0.945437012	[M+Na]+
9.305	2.543980713	[M-H]-
7.848	-2.670888062	[M+H]+
10.38	-4.512816772	[M+H]+
9.99	-5.538712158	[M+Na]+
9.83	-4.207232666	[M+H]+
9.89	-1.266727295	[M+Na]+
10.27	-3.185968628	[M+H]+
9.52	-5.969117432	[M+Na]+
9.37	4.121557617	[M+H]+
6.676	-3.01489624	[M+Na]+
8.49	-0.140753174	[M+Na]+
10.27	0.322705078	[M+Na]+
10.23	10.68979919	[M+Na]+
9.92	-9.740080566	[M-H]-
10	0.513651733	[M+H]+
10	2.889235229	[M+H]+
9.73	-3.077185059	[M+Na]+
9.76	-1.223286133	[M+H]+
10	-9.954282837	[M+H]+
9.98	5.592125244	[M-H]-
10	-7.224329834	[M-H]-
9.45	-3.41807251	[M+Na]+
8.52	0.30213501	[M+Na]+
10.45	0.472849121	[M+Na]+
10.25	2.417436523	[M+Na]+
10.15	1.996242676	[M+Na]+
10.055	1.058878174	[M+H]+
10.03	-0.5622229	[M+H]+
9.15	2.592133789	[M+Na]+
9.63	1.014666748	[M-H]-
9.45	3.177765503	[M+H]+
9.914	0.848511963	[M-H]-
9.72	-0.346633301	[M+H]+
10.38	7.642997437	[M+H]+
9.72	0.713549805	[M+H]+
10.08	1.16282959	[M-H]-
10.19	1.352764893	[M-H]-
9.8	-2.320943604	[M+H]+
10.49	-20.17487549	[M+Na]+
10.445	-1.266513672	[M+H]+
10.086	1.659832764	[M+H]+
9.94	0.739012451	[M+H]+
9.76	1.849932861	[M+H]+
9.95	1.857538452	[M+H]+
9.98	0.940219727	[M-H]-
9.56	4.038078613	[M+H]+
7.926	-1.32098938	[M+H]+
10.51	-3.196219482	[M+H]+
9.67	-2.090160522	[M+H]+
9.22	-4.861486816	[M-H]-
9.914	1.437028809	[M+H]+
10	1.036063232	[M+H]+
10.24	1.669246826	[M+H]+
8.695	-0.478425903	[M+H]+
9.87	4.808855591	[M+H]+
10.33	-2.339293823	[M-H]-
7.555	-1.282453003	[M+Na]+
9.48	0.700462646	[M-H]-
10.305	0.014940186	[M+H]+
9.87	3.488746338	[M+H]+
9.67	-1.410090332	[M+Na]+
9.72	-1.962223511	[M+H]+
9.836	-0.45890686	[M+H]+
10.48	-0.356069336	[M-H]-
9.05	8.693999023	[M-H]-
10	-0.448063965	[M+H]+
10.055	5.317855835	[M+Na]+
9.61	12.40898682	[M-H]-
9.64	-1.978491211	[M-H]-
9.38	-3.285322266	[M+Na]+
8.39	-2.990875244	[M+Na]+
8.95	-0.964738159	[M+H]+
9.89	0.155141602	[M+H]+
7.914	-0.667058105	[M-H]-
9.74	-2.236745605	[M-H]-
9.77	-0.664133301	[M+H]+
9.98	6.194705811	[M+Na]+
10.15	1.403972778	[M+Na]+
10.38	-9.464321899	[M+Na]+
8.95	0.475202637	[M+H]+
9.99	-0.472227783	[M+Na]+
10.19	2.780150146	[M+H]+
10.695	-5.710126953	[M-H]-
9.805	10.32468628	[M-H]-
6.566	-0.187565918	[M-H]-
9.87	11.39599426	[M+H]+
7.043	0.73925415	[M+H]+
10.22	-9.373676758	[M-H]-
9.99	-4.403535767	[M+Na]+
10.19	4.637246704	[M+H]+
8.02	0.871781006	[M+H]+
9.1	-1.987214355	[M+Na]+
8.836	-19.83710083	[M-H]-
8.08	-0.820982666	[M-H]-
9.74	2.848323975	[M-H]-
10.086	-1.537819824	[M+H]+
9.414	-0.409591064	[M+H]+
9.51	-1.706517334	[M-H]-
9.72	-2.795161133	[M+H]+
10.336	1.996200562	[M+H]+
9.836	11.57452026	[M-H]-
9.805	-0.751600342	[M+H]+
9.98	1.889996338	[M+H]+
9.89	-2.261377563	[M+H]+
8.83	-0.120777588	[M+H]+
9.25	-0.645125732	[M+H]+
9.914	17.20609375	[M-H]-
10	3.04958374	[M+H]+
10.05	3.259543457	[M+Na]+
9.97	5.4437854	[M-H]-
10	-3.330516968	[M+Na]+
9.55	14.91856934	[M-H]-
9.64	-1.652436523	[M-H]-
9.92	1.344547119	[M+H]+
9.586	10.84287598	[M-H]-
9.914	-5.136149292	[M+Na]+
9.95	5.392058105	[M+Na]+
9.95	-3.482717285	[M-H]-
9.83	-1.251872559	[M+H]+
7.207	2.970620117	[M+H]+
9.65	4.610875244	[M+H]+
9.695	4.088741455	[M-H]-
9.85	11.35994751	[M+H]+
10.414	2.018939819	[M-H]-
9.664	0.935330811	[M+H]+
9.86	0.673306885	[M+H]+
7.305	-3.165117187	[M-H]-
9.97	9.600446777	[M+H]+
9.88	-0.211225586	[M+Na]+
10.38	-2.930473633	[M+Na]+
10.44	0.28300415	[M+Na]+
10.4	-1.996200562	[M+H]+
10.336	-15.73459473	[M+H]+
10.24	-8.768132324	[M-H]-
10	0.550338745	[M+Na]+
9.98	0.439046021	[M+Na]+
9.98	-4.406191406	[M+H]+
9.95	-13.25217407	[M+Na]+
9.94	-1.696467285	[M+Na]+
9.62	-2.554689941	[M+H]+
7.414	-0.811746826	[M-H]-
9.85	-3.035272827	[M-H]-
8.47	-4.702555542	[M+H]+
9.85	0.873925781	[M-H]-
9.94	-0.647851562	[M+Na]+
10	3.519005127	[M-H]-
10.24	0.935293579	[M-H]-
9.85	1.913284302	[M-H]-
9.805	-1.874551392	[M+H]+
9.77	-1.369219971	[M+H]+
10.17	0.114675293	[M-H]-
10.48	-2.387143555	[M+H]+
9.72	2.352920532	[M+H]+
9.67	-0.811776733	[M+H]+
9.95	17.35110352	[M-H]-
9.36	3.179697266	[M+H]+
9.72	-0.487653198	[M-H]-
9.95	-0.396807861	[M-H]-
9.99	1.905396729	[M-H]-
9.88	2.210076294	[M+Na]+
9.33	4.291397705	[M+H]+
8.06	0.25156189	[M-H]-
9.945	1.984926758	[M+Na]+
5.89	2.980562134	[M-H]-
10.36	-8.063227539	[M+Na]+
10.164	-10.52766663	[M-H]-
9.92	-2.837469482	[M-H]-
9.75	1.030389404	[M+H]+
9.78	-6.666357422	[M+Na]+
9.914	-3.100245972	[M+H]+
10	0.204713135	[M-H]-
7.99	-3.010439453	[M-H]-
9.95	-6.199177856	[M+H]+
9.65	-2.962860107	[M+H]+
9.06	3.148695068	[M-H]-
9.98	0.484372559	[M+H]+
9.414	-1.991490479	[M+Na]+
10.15	5.708085937	[M-H]-
7.87	-1.803034668	[M+H]+
10	-8.001079712	[M+H]+
10.24	1.921887207	[M-H]-
9.4	6.471209717	[M+Na]+
10.164	-2.685938721	[M-H]-
10.03	2.3947229	[M-H]-
10.35	3.42928772	[M+H]+
9.17	-0.237437744	[M+H]+
9.13	-0.138800049	[M+H]+
9.6	-0.575174561	[M+H]+
10.31	-5.66864502	[M+Na]+
10.28	6.567946777	[M+Na]+
9.74	-0.724866943	[M+Na]+
9.695	1.30071167	[M+Na]+
10	8.219016113	[M+Na]+
9.695	-5.719788818	[M+Na]+
10.44	-9.064387207	[M+Na]+
9.85	-1.852514648	[M-H]-
9.83	6.780531006	[M+H]+
9.94	3.193837891	[M+H]+
9.95	-0.413508301	[M+H]+
9.89	-5.108005371	[M+H]+
10.35	1.575751953	[M+Na]+
9.56	1.284208984	[M-H]-
9.914	-8.148010864	[M+Na]+
10.1	-1.35199646	[M+H]+
9.87	-0.438551025	[M+Na]+
10.195	-16.45601868	[M-H]-
10.26	-0.142357788	[M+H]+
10.39	-3.691677856	[M+H]+
9.72	8.008320312	[M+H]+
10.33	-2.968520508	[M+Na]+
9.76	-0.039197388	[M+H]+
9.67	2.225135498	[M+H]+
9.95	1.581698608	[M-H]-
10.336	-1.095352783	[M+H]+
9.805	1.33930542	[M+H]+
9.73	1.833475952	[M+Na]+
10.12	1.566097412	[M+H]+
9.195	0.60407959	[M-H]-
10.08	1.984681396	[M+H]+
9.85	1.471095581	[M+H]+
9.61	-0.036522217	[M+H]+
9.6	-5.356362305	[M+Na]+
9.7	-4.342984009	[M+Na]+
10.13	1.224928589	[M-H]-
9.87	6.851945801	[M-H]-
10.45	-1.849702759	[M+H]+
9.48	-0.419705811	[M-H]-
10.13	3.604726562	[M+H]+
9.7	2.739764404	[M-H]-
9.77	3.389256592	[M-H]-
10.27	-0.711688843	[M+H]+
9.61	0.536760254	[M+Na]+
10.11	-0.880834351	[M+Na]+
5.477	-0.9652771	[M-H]-
9.1	3.839752197	[M+Na]+
10.19	2.392325439	[M+H]+
9.74	-5.815404663	[M+H]+
9.914	-7.96336853	[M+H]+
8.89	-2.538244629	[M+Na]+
9.45	0.305692749	[M+Na]+
9.83	5.181447144	[M+Na]+
9.83	-0.864038696	[M+H]+
6.566	-2.064001465	[M+H]+
9.25	-1.366219482	[M+H]+
9.78	0.765808105	[M-H]-
6.5	-0.726610718	[M-H]-
9.28	5.749245605	[M+H]+
7.402	2.197390137	[M+Na]+
7.945	0.22833252	[M-H]-
9.95	-2.952520142	[M-H]-
10.48	-3.625092773	[M-H]-
10.49	1.021586914	[M-H]-
9.88	2.278241577	[M+H]+
9.69	0.342555542	[M+H]+
9.56	2.459559326	[M-H]-
10.05	-2.561606445	[M+H]+
10.24	0.223845215	[M-H]-
10.414	-5.185701294	[M-H]-
9.414	1.023702393	[M+H]+
9.98	-8.209615479	[M-H]-
9.664	3.869197998	[M+Na]+
5.934	2.020336914	[M+H]+
9.7	-0.062314453	[M+Na]+
10.11	-4.008874512	[M-H]-
10.38	-2.958960571	[M+H]+
10.28	3.428897705	[M+Na]+
10.24	-2.062062988	[M-H]-
9.94	-3.486729736	[M+Na]+
7.652	1.587202148	[M+H]+
10.42	2.365998535	[M+H]+
10.22	-1.751303101	[M+H]+
8.92	1.352855835	[M-H]-
9.95	-3.255200195	[M+Na]+
9.51	-0.133349609	[M-H]-
10.48	2.940506592	[M+H]+
9.83	1.222189941	[M+H]+
9.48	6.504537354	[M-H]-
10.445	-1.743483887	[M+H]+
9.24	-1.255588379	[M+H]+
9.914	-0.035275879	[M-H]-
9.72	0.338449707	[M+H]+
9.78	-1.399123535	[M+H]+
9.87	7.066774902	[M+Na]+
9.99	-4.462872314	[M+H]+
10.02	-2.037782593	[M-H]-
9.586	-1.806227417	[M+H]+
9.85	-3.295178223	[M+H]+
10.38	1.368032227	[M+Na]+
10	-14.16289124	[M+Na]+
10	0.936641235	[M-H]-
10	-4.214071655	[M-H]-
10.45	3.142940674	[M+Na]+
9.72	-3.84392334	[M+H]+
9.65	8.644937744	[M-H]-
10.33	3.593156738	[M+H]+
9.89	-2.532567749	[M+Na]+
9.63	-3.919570313	[M-H]-
9.28	-12.28033203	[M+Na]+
9.9	5.364226074	[M+Na]+
9.695	0.69322998	[M+H]+
10.49	-1.507044678	[M+H]+
9.914	0.754735718	[M+Na]+
9.55	-1.32977356	[M+H]+
10.33	0.676500244	[M+H]+
9.48	-3.856630859	[M-H]-
10.17	-1.400290527	[M+H]+
7.824	1.860454102	[M+Na]+
10	-3.926587524	[M+Na]+
10.26	1.709786377	[M+H]+
9.97	-0.512302246	[M+H]+
9.914	-1.710189819	[M+H]+
9.55	12.74014038	[M-H]-
9.92	0.749202881	[M-H]-
9.586	5.561481934	[M-H]-
9.3	-1.130324707	[M+Na]+
9.85	0.357936401	[M+H]+
9.836	-2.703303833	[M-H]-
9.33	-0.977767334	[M+Na]+
9.83	-4.090957642	[M+H]+
8.414	-3.183760986	[M+H]+
10	7.694567871	[M-H]-
9.945	9.340549316	[M+H]+
9.02	-3.376206665	[M+H]+
9.9	-6.825947876	[M+H]+
9.52	0.067927246	[M+H]+
10.4	-14.33346313	[M-H]-
6.695	-1.65602417	[M+H]+
8.78	-2.212912598	[M-H]-
9.414	-1.607145386	[M+Na]+
9.37	-2.19225708	[M+H]+
10.06	2.197590332	[M+H]+
9.65	-1.701972656	[M+H]+
10	-1.740831299	[M+Na]+
9.27	-1.303726807	[M+Na]+
9.45	-1.801802979	[M+H]+
10.24	-2.079416504	[M+Na]+
7.47	-1.498856201	[M-H]-
10.19	0.364451904	[M+H]+
9.94	7.714630127	[M+H]+
7.61	-1.803988037	[M+H]+
10	-2.267270508	[M+H]+
10.13	0.42982605	[M+H]+
10.05	0.982428589	[M+H]+
9.15	-0.730001221	[M+H]+
10	-1.406539917	[M+H]+
9.945	-2.83567749	[M+H]+
9.76	2.834057007	[M+Na]+
9.88	1.095955811	[M+H]+
9.15	-4.133682251	[M+H]+
10.36	8.563305054	[M+H]+
9.45	-4.479604492	[M-H]-
10.05	-1.966741333	[M+H]+
8.28	-4.758616943	[M+H]+
9.914	17.5348999	[M-H]-
8.414	-2.066009521	[M-H]-
10	3.527803345	[M+Na]+
9.95	-1.813389282	[M-H]-
10.336	-1.613513794	[M+H]+
9.63	-6.880575562	[M-H]-
8.44	-7.656749878	[M-H]-
9.75	-2.019116821	[M+H]+
9.25	-1.120547485	[M-H]-
9.52	-0.345942383	[M-H]-
9.85	2.891055908	[M+Na]+
10	9.781462402	[M+H]+
10.47	-1.232695923	[M+H]+
10	-0.488417969	[M+Na]+
10.15	1.640705566	[M+Na]+
10.42	3.211763306	[M-H]-
9.56	1.488452148	[M+H]+
9.9	-2.271885376	[M+Na]+
10.01	1.088822021	[M+H]+
9.61	-0.309845581	[M+Na]+
9.11	6.21632019	[M+Na]+
9.17	-0.026025391	[M+Na]+
10.164	-0.913748169	[M+H]+
8.195	-0.507712402	[M+Na]+
8.87	-0.275181885	[M-H]-
10.12	22.49075684	[M+Na]+
9.89	8.321606445	[M+H]+
9	-1.39260437	[M+H]+
9.445	0.289318848	[M+H]+
9.67	-7.900112305	[M+Na]+
10.36	8.285167236	[M+Na]+
9.76	-3.966758423	[M+H]+
10.17	-0.978007813	[M+H]+
9.83	-0.92855957	[M-H]-
10.33	-5.78944397	[M+Na]+
9.94	5.844048462	[M+Na]+
9.26	-6.606341553	[M+H]+
7.598	-0.582237549	[M+H]+
10.44	-2.432667236	[M-H]-
9.98	-2.133452148	[M+H]+
9.85	-3.982424316	[M+H]+
9.3	1.521563721	[M+Na]+
